Sentences,Aspects,Sentence Sentiment,Aspects Sentiment
"الطعم المميز
طعم يتميز عن غيره من المطاعم المقدمه نفس الوجبات،هنا بالامكان تذوق الطعم الحقيقي للدجاج البروستد والمسحب","الطعم،المطاعم",1,"1,1"
"مطعم فوق الخيال
جداً جميل يتميز بالنظافة حيث لدية طاقم كامل من اجل ضمان ان تكون الوجبة غير ملوثة ويعمل على النقاط الحرجة لابعاد التلوث الوحيد من الوجبات المقلية والتي لاتتعب المعدة انهم يهتمون بصحتك مع رخص اسعارهم وسرعة تسليم الوجبات مع شدة الازدحام فى جميع فروعهم وحقا انهم يهتمون بجميع سبل الراحه للزبونز","مطعم،طاقم،الوجبة،النقاط،الوجبات،اسعار،تسليم الوجبات",1,"1,1,1,1,1,1,1"
"شيخ المطاعم
جودة في السعر والطعم والنظافة
بخلاف المطاعم الأخرى الفاخرة التي تعتمد على الديكورات وللأسف تتحسر على كل ريال صرفته على الوجبة بعد أكلها
البيك.. رائع جداً.. خليك كذا على طول","المطاعم،البيك",1,"1,1"
"رقم واحد
واحد ربنا بارك لك في رزقه ماشاء الله عليه وألذ وجبة ممكن تأكلها","رقم،وجبة",1,"0,1"
"أعلى جوده على مستوى العالم ورقابه داخليه غير عاديه
بالتوفيق ومن تقدم الى تقدم
طعام الفقير والغنى لما يميزه من الجوده العاليه","جوده،رقابه،الجوده",1,"1,1,1"
"جيد
وجبة البيك من الوجبات الممتازة وخاصة للشباب الذي يعشق السرعة وأهم صفاتها النظافة والموثوقية والالتزام من قبل العاملين في المطعم","وجبة البيك،الوجبات",1,"1,1"
"مطعم جميل ممييييز
سررعة الخدمه ابتسامة العاملين موقعه ممتااااااز سعره متوووسط مشكلته الازدحااام
اشكر العاملين بالمطعم تجربه رائعه","مطعم،الخدمه،موقع،سعر،تجربه",1,"1,1,1,0,1"
"مكة الزاهر قريب من كبري الزاهر
ممتاز جدا ورخيص ونظيف وخاصة الشباب ولكن مشكلته مزدحم بشكل يومي كل من يزور مكة او الحرم لابد وان يشتري من هذا المطعم",مكة الزاهر,1,1
"افضل مطعم وجبات سريعة في العالم
مقارنة بالسعر يعتبر الافضل , لكن يعيبه انه مزدحم دائما ,وفروعه قليلة في مكه , لكن البرستد عندهم طعمه خيال خاصه مع السلطه(الكوكتيل) والموظفين نشيطين وعمليين جدا انصح كل من يذهب لمكه زيارة هذا المطعم ولن يندم"," مطعم وجبات سريعة،فروع،طعم،الموظفين",1,"1,-1,1,1"
"افضل مطعم وجبات
وجبات ممتازة من حيث السعر والنظافة وانتظام العمل والذ طعم واحرص على تناول الوجبات حتى لو اﻻقامة بالفندق بالوجبات","وجبات،طعم",1,"1,1"
"قمة اللذة ف الطعم
التجربة هي الحكم وعندما تدخل ال فرع البيك تأسرك الرائحة اللذيذة والثوم الذي يجعلك محتلما","الطعم،الرائحة",1,"1,1"
"بيك
الدجاج جدا لزيز خصوصا الحراق و المسحب و السمك و الجمبري",الدجاج,1,1
"بشان الاقبال على البيك
هناك اقبال كبير جدا على البيك لدرجه ان هناك اناس اعرفهم يشترونه من منطقه ويسافرون الى منطقه اخرى والمسافه اربعمايه كيلو مترا وبعد زلك يقومون بتدفيته عندما يبرد من طول المسافه والطريق وياكلونه وكلما سنحت لهم فرصه اخزو منه وزهبوا به في كل الاحوال وهم من منطقه زهران في مدينة الباحه الا يستحقون فتح فرع هناك لديهم وزلك بسبب حبهم لمطعمهم المفضل والشهير البيك الا تستحق تلك المنطقه فتح فرع لها او لغيرها ممن احب البيك وسيكون النفع والفايدة للكل والجميع وما ينفع الناس يبقى","اقبال،مطعم",1,"1,1"
"مطعم البيك
وجبة منخفضة السعر مشبعة ولذيذة من أشهر المطاعم في مكة وتجد عليها إقبال كبير جدا من أهل المنطقة أو من القادمين للحج والعمرة","وجبة،إقبال",1,"1,1"
"افضل بروست في العالم
جرب الحراق وماراح تندم والمسحب لذيذ والتكلفة قليلة","المسحب،التكلفة",1,"1,1"
"مطعم البيك مثال يجب الاحتذاء به
بخلاف جودة الوجبات التي قد تختلف حسب ذوق كل واحد منا لكن البيك يجذبك بالخدمة المميزة الاحترافية التي تتمثل بالسرعة والنظافة والسعر المعقول جداً للوجبات في وقت كل شيء أصبح سعره نار.","مطعم البيك،الخدمة،السعر،سعر",1,"1,1,1,1"
"مطعم ممتاز للوجبات السريعة
يعتبر من افضل المطاعم بالنسبة للوجبات السريعة Fast Foods بالمنطقة الغربية ياتي هذا التقيم من حيث ان شدة الازدحام الموجودة في كل فروعه قد تعطيك انطباع انه سيكون سيئ بالنسبة للنظافة او الجودة و هذا غير صحيح تماما حيث انه رغم الازدحام في كل الاوقات و في كل الفروع الا انك تحصل على افضل جودة مقارنة بالسعر المعروض المشكلة الحقيقية هي الازدحام الدائم و المستمر","مطعم،الازدحام،جودة،السعر،الازدحام",1,"1,-1,-1,-1,-1"
"السمك على الطريقة السعودية
الجميل انك تختار نوع السمك والكمية بنفسك ثم يتم وزن السمك
وتختار نوع الأرز
الجلسات جميلة
فقط السعر مبالغ فيه","الجلسات،السعر",1,"1,-1"
"انصح في
اكلهم مره حلو بس الجو كان حر وجلسنا في الجلسات الداخليه المشوى والمقلى مررره لزيز الي زي الطاجن عادي مافي شيغريب واخيرا انصح في تغير عن جلسات السمك العاديه بس سعرو شوي اغلي","اكل،الجو،الجلسات،المشوي والمقلي،الطاجن،شي،جلسات السمك،سعر",1,"1,-1,0,1,1,0,-1,0"
"ادمااااااااااااااااان
هذا البيك يعتبر امان حقا والله روعه وسخر فى اكله وسر خلطته واسعاره المذهله انى اعشقه واعتبره المطعم رقم واحد على مستوى العالم فى الاكل ونصيحه منى اطلب وجبه البيك الحراق بروست ومعها وجبه مسحب والله انى جوعت يا شباب على الكلام والسيره واشم رائحته فى انفى مممم مره روعه الحقيقه","البيك،اسعار،رقم",1,"1,1,1"
"مطعم البيك مثال يجب الاحتذاء به
سأنسخ هنا ما قلته عن مطاعم البيك بجدة (بخلاف جودة الوجبات التي قد تختلف حسب ذوق كل واحد منا لكن البيك يجذبك بالخدمة المميزة الاحترافية التي تتمثل بالسرعة والنظافة والسعر المعقول جداً للوجبات في وقت كل شيء أصبح سعره نار.)
فالمستوى واحد في جميع الفروع وكل المدن.","مطعم البيك،الخدمة،السعر،سعر،المستوي",1,"1,1,1,1,1"
"البيك
البيك رائع وغني عن التعريف والمميز فيه مسحب حراق ......","البيك،مسحب",1,"1,1"
"مطعم عالمي
مطعم عالمي وسعره في متناول اليد
ووجباته ساخنه افضل من كنتاكي في الطعم
ولايوجد بينهما مقارنة
انه من علامات جدة البارزة","مطعم،سعر،وجبات،علامات جدة",1,"1,1,1,1"
"مطعم مناسب لوجبة سريعه أثناء العمرة أو الحج
بجوار الكعبة مباشرة بحيث يسهل الحصول علي وجبة سريعة من وجبات كنتاكي - الأسعار ومناسبة و النوعية جيدة و نظافة الطعام بضمان كنتاكي - كما يوجد سندويتشات مبتكرة و لذيذة و لكن أنصحك أن تحدد ما إذا كنت تريد الوجبة أو السندويتش حار أم عادي و ذلك لأن الحار : هو حار جدا","مطعم،وجبة،الأسعار،النوعية،سندويتشات،السندويتش",1,"1,1,1,1,1,1"
